,Probability 0-100,Probability 100-200,Probability 200-300,Probability 300-400,Probability 400-500,Probability 500-600,Probability 600-700,Probability 700-800,Probability 800-900,Probability 900+,0-100,100-200,200-300,300-400,400-500,500-600,600-700,700-800,800-900,900+,Title,Probability 17-93,Probability 93-116,Probability 116-143,Probability 143-177,Probability 177-217,Probability 217-272,Probability 272-340,Probability 340-457,Probability 457-766,Probability 766+,17-93,93-116,116-143,143-177,177-217,217-272,272-340,340-457,457-766,766+,Title,Probability ADIDAS,Probability AIR JORDAN,Probability BAPESTA,Probability NEW BALANCE,Probability NIKE,Probability YEEZY,ADIDAS,AIR JORDAN,BAPESTA,NEW BALANCE,NIKE,YEEZY,Title,Probability NB 2002R,Probability AIR MAX 1,Probability NIKE AIR MAX 90,Probability AJ 1,Probability AJ 11,Probability AJ 12,Probability AJ 2,Probability AJ 3,Probability AJ 4,Probability AJ 5,Probability AJ 6,Probability BAPESTA,Probability NIKE DUNK LOW,Probability NIKE DUNK HIGH,Probability NB550,Probability NB990,Probability ADIDAS STAN SMITH,Probability YZY 700,Probability YZY 350,Probability YZY RNR,Probability NIKE AF1,ADIDAS FORUM,ADIDAS SAMBA,YZY SLIDES,NB 2002R,AIR MAX 1,NIKE AIR MAX 90,AJ 1,AJ 11,AJ 12,AJ 2,AJ 3,AJ 4,AJ 5,AJ 6,BAPESTA,NIKE DUNK LOW,NIKE DUNK HIGH,NB550,NB990,ADIDAS STAN SMITH,YZY 700,YZY 350,YZY RNR,NIKE AF1,Title
1810,0.025899887,0.70280814,0.05269877,0.0679727,0.072993346,0.0361601,0.019821161,0.005509392,0.011109008,0.0050275763,0,1,0,0,0,0,0,0,0,0,"b""yeezy boost 700 mnvn laceless 'phosphor'""",0.020123897,0.05320574,0.12936644,0.17759955,0.110177234,0.10590596,0.11472854,0.13954571,0.13080104,0.01854589,0,0,0,1,0,0,0,0,0,0,"b""yeezy boost 700 mnvn laceless 'phosphor'""",2.7064071e-12,2.2630743e-10,2.2675906e-10,6.109659e-10,2.7102809e-07,0.99999976,0,0,0,0,0,1,"b""yeezy boost 700 mnvn laceless 'phosphor'""",5.8203952e-11,3.847624e-05,6.803233e-10,1.9824652e-11,8.068194e-12,2.8848037e-09,6.2133317e-13,2.3906882e-15,1.054556e-09,3.8202595e-14,3.4880254e-10,1.8444524e-11,1.0035338e-12,1.31962854e-14,8.476115e-11,1.156064e-10,5.241137e-13,0.9999602,1.6854661e-12,4.306838e-12,5.647374e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"b""yeezy boost 700 mnvn laceless 'phosphor'"""
1811,0.45451555,0.42882976,0.036417764,0.03584367,0.026954077,0.008083662,0.002637506,0.00062025065,0.000731122,0.0053666467,0,1,0,0,0,0,0,0,0,0,"b""stan smith 'off white ecru tint'""",0.5542309,0.11495905,0.15882696,0.07543614,0.009693407,0.0129418615,0.027616564,0.024062175,0.015196754,0.0070362305,0,1,0,0,0,0,0,0,0,0,"b""stan smith 'off white ecru tint'""",1.0,1.5002352e-13,4.274953e-21,1.4829159e-18,3.2743126e-15,4.2734207e-16,1,0,0,0,0,0,"b""stan smith 'off white ecru tint'""",9.496599e-18,3.8857678e-18,1.8136346e-14,7.184871e-15,1.2658097e-19,2.0463348e-19,5.959151e-17,1.390627e-14,1.544489e-16,5.929517e-22,1.8881537e-19,3.5641312e-16,2.4371702e-18,2.1429998e-21,4.294206e-18,2.1109986e-15,1.0,1.1632398e-20,5.9619725e-19,1.0298933e-17,2.0404615e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"b""stan smith 'off white ecru tint'"""
1812,0.19751118,0.49941114,0.06686257,0.08444669,0.11233638,0.015757285,0.0040829917,0.0024137702,0.004451525,0.012726509,0,1,0,0,0,0,0,0,0,0,"b""samba spikeless golf se 'halo blue'""",0.29941034,0.13585784,0.21160704,0.16835532,0.019734476,0.019767331,0.047357284,0.05150099,0.028133826,0.01827556,0,0,1,0,0,0,0,0,0,0,"b""samba spikeless golf se 'halo blue'""",0.9999999,5.8119593e-08,1.03619334e-16,5.189932e-09,1.8274227e-08,1.6054185e-09,1,0,0,0,0,0,"b""samba spikeless golf se 'halo blue'""",6.47056e-11,3.2222303e-08,6.062999e-07,9.1768975e-09,1.0390728e-09,8.462872e-13,1.7527878e-11,2.7025394e-11,1.3401236e-09,4.4406154e-10,5.7872733e-13,7.903415e-10,2.2672198e-08,2.4189946e-13,7.566754e-06,1.8685176e-05,1.5143938e-08,3.873857e-11,1.0597361e-12,7.6931475e-11,1.080577e-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""samba spikeless golf se 'halo blue'"""
1813,0.03598176,0.13107406,0.3470793,0.04026367,0.04569194,0.1022451,0.03077059,0.021769065,0.0136296125,0.23149495,0,0,0,1,0,0,0,0,0,0,"b""dunk high supreme 'tokyo'""",0.047093146,0.05583143,0.035738222,0.0781644,0.054499965,0.22442701,0.114514425,0.056719683,0.13333625,0.19967549,0,0,0,0,0,0,0,1,0,0,"b""dunk high supreme 'tokyo'""",7.125132e-10,1.3368848e-06,6.803694e-14,1.9696095e-11,0.9999987,1.5635914e-08,0,0,0,0,1,0,"b""dunk high supreme 'tokyo'""",1.3700206e-12,1.620073e-11,9.96291e-12,2.1190623e-09,3.1723563e-12,6.4437535e-12,1.07547036e-11,9.35611e-09,2.939812e-11,3.26039e-14,1.6125088e-13,1.2970529e-12,4.3658752e-10,1.0,4.2584122e-13,2.7949516e-14,5.003044e-13,7.8270503e-16,1.0071492e-12,1.09778575e-11,1.1141441e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"b""dunk high supreme 'tokyo'"""
1814,0.02021111,0.09032793,0.4577992,0.19698213,0.05688634,0.04662489,0.056095723,0.013709199,0.003984651,0.05737892,0,0,0,0,1,0,0,0,0,0,"b""air jordan 5 retro 'cinder'""",0.009013044,0.008315159,0.024450963,0.06657665,0.113115095,0.22515814,0.21153496,0.18483177,0.05359046,0.103413716,0,0,0,0,0,0,0,1,0,0,"b""air jordan 5 retro 'cinder'""",1.4562891e-21,1.0,1.8127814e-18,1.5126232e-17,3.910985e-13,2.7132336e-19,0,1,0,0,0,0,"b""air jordan 5 retro 'cinder'""",9.3198175e-17,3.4675205e-16,6.1518826e-15,1.1053795e-15,3.4479505e-17,5.705589e-16,3.7438607e-16,8.574749e-12,2.6117737e-16,1.0,2.3163175e-15,8.949146e-17,1.3964213e-15,4.959245e-14,6.31256e-17,4.579171e-15,2.8034784e-16,1.8292123e-15,1.8745357e-16,2.3572446e-15,1.9330756e-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 5 retro 'cinder'"""
1815,0.061653946,0.28186387,0.25428054,0.069558576,0.21324989,0.024430929,0.008197614,0.008776526,0.008121586,0.06986651,0,1,0,0,0,0,0,0,0,0,"b""air max 1 'desert sand'""",0.06683393,0.1308885,0.24409226,0.16180387,0.033370093,0.07981095,0.057002526,0.052565627,0.049174614,0.12445763,0,0,0,0,1,0,0,0,0,0,"b""air max 1 'desert sand'""",2.449691e-16,1.4985995e-09,1.9114367e-19,2.7643878e-17,1.0,5.019621e-13,0,0,0,0,1,0,"b""air max 1 'desert sand'""",2.5580741e-20,1.0,1.2468286e-17,7.315505e-18,8.886566e-21,1.5429382e-20,3.0016257e-18,4.765941e-19,1.7667074e-17,1.3235062e-21,3.442563e-22,1.4135494e-20,2.654652e-19,5.474655e-24,1.7471384e-20,1.9389372e-16,4.8022404e-22,1.1094339e-22,3.941836e-20,3.2772374e-24,4.4239977e-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 1 'desert sand'"""
1816,0.044636033,0.34574565,0.15013202,0.108838476,0.14244609,0.06679735,0.046804868,0.0197134,0.005520944,0.06936517,0,0,1,0,0,0,0,0,0,0,"b""air jordan 4lab1 'glow'""",0.05325669,0.12617573,0.08089748,0.13170825,0.053586353,0.06930563,0.16715811,0.13118787,0.09090335,0.095820665,0,0,0,0,0,0,1,0,0,0,"b""air jordan 4lab1 'glow'""",0.00027511735,0.99463767,2.4773676e-08,8.804048e-09,0.0050870194,1.5375512e-07,0,1,0,0,0,0,"b""air jordan 4lab1 'glow'""",4.6550867e-11,3.7741696e-08,3.8283293e-11,0.9998005,5.559928e-12,2.3633634e-08,3.5420527e-09,1.4564885e-07,8.30979e-08,3.4765205e-06,1.7630834e-11,1.4658168e-06,5.0359322e-08,2.41097e-07,3.6311887e-09,3.1319167e-10,1.0841186e-09,3.6107473e-08,8.964892e-08,4.3731944e-08,0.00019365652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 4lab1 'glow'"""
1817,0.1009502,0.3694851,0.21650413,0.012152277,0.018194284,0.12005404,0.015782613,0.014419298,0.018631412,0.113826685,0,1,0,0,0,0,0,0,0,0,"b""yeezy slides 'onyx'""",0.24884625,0.09589905,0.10314069,0.056478404,0.073623806,0.13500276,0.023423232,0.010063197,0.083709344,0.16981322,0,1,0,0,0,0,0,0,0,0,"b""yeezy slides 'onyx'""",4.692679e-06,4.800701e-09,3.0908152e-09,1.2910083e-09,8.518556e-06,0.99998677,0,0,0,0,0,1,"b""yeezy slides 'onyx'""",1.3541969e-11,1.0292625e-08,6.9561032e-12,2.8982412e-11,2.0864867e-11,1.3184007e-10,1.3687911e-09,3.3192743e-10,2.8946796e-09,3.0988998e-09,1.0435688e-09,4.7117584e-11,4.4158144e-09,1.0379137e-08,1.6274445e-08,6.1981524e-11,5.5679596e-15,1.4903503e-09,2.8483502e-10,1.6520079e-07,1.0381856e-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""yeezy slides 'onyx'"""
1818,0.13037118,0.18238337,0.14755382,0.15153998,0.11063939,0.0679629,0.038885277,0.050423972,0.0040030126,0.11623709,0,0,0,0,0,0,0,1,0,0,"b""shark cloud sta 'white'""",0.06753944,0.19573721,0.08840713,0.043920442,0.051725432,0.10919566,0.099029444,0.12218948,0.16617317,0.056082603,0,0,0,0,0,0,0,0,1,0,"b""shark cloud sta 'white'""",9.383581e-10,0.7392781,1.5041005e-06,7.76705e-12,0.26072037,4.7906614e-08,0,0,1,0,0,0,"b""shark cloud sta 'white'""",1.0900668e-08,3.604127e-09,3.879672e-06,0.9976283,3.265739e-12,6.0144584e-11,1.4399346e-08,0.002113484,4.723522e-11,8.20371e-13,1.6130735e-09,0.00020532435,7.846637e-06,6.529509e-12,2.558827e-10,1.3836521e-06,2.1768104e-12,3.9445542e-05,1.2259237e-07,1.06236304e-10,7.915219e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"b""shark cloud sta 'white'"""
1819,0.0071290536,0.10392897,0.49553928,0.016177034,0.0868822,0.05561197,0.09796926,0.013070706,0.038508646,0.08518292,0,0,0,0,0,0,1,0,0,0,"b""sb dunk low 'sea crystal'""",0.009024759,0.062074956,0.051887896,0.0343141,0.055181134,0.089181684,0.07014726,0.06879426,0.119758084,0.43963578,0,0,0,0,0,0,0,0,1,0,"b""sb dunk low 'sea crystal'""",5.6893824e-28,7.70799e-14,2.4319018e-23,2.289686e-22,1.0,4.877628e-18,0,0,0,0,1,0,"b""sb dunk low 'sea crystal'""",2.8403642e-17,7.484574e-16,8.539409e-16,1.4696904e-14,1.4906091e-16,1.3087009e-22,5.652329e-20,4.783483e-16,4.05447e-18,2.939642e-19,2.8411042e-18,2.0939984e-15,1.0,6.4415476e-13,1.9839869e-17,1.277232e-14,5.3653952e-20,1.8002738e-19,1.2829762e-18,1.5646592e-18,2.1937095e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"b""sb dunk low 'sea crystal'"""
1820,0.06102606,0.22802453,0.21976036,0.04259249,0.055581298,0.12759148,0.04295133,0.029675087,0.005530274,0.18726708,0,0,1,0,0,0,0,0,0,0,"b""air force 1 ultra flyknit mid 'palm green'""",0.057093836,0.05475406,0.041835185,0.091075785,0.07252173,0.15781635,0.10996867,0.06948922,0.16013174,0.1853135,0,0,0,0,0,1,0,0,0,0,"b""air force 1 ultra flyknit mid 'palm green'""",6.133289e-07,1.1609601e-05,2.1571852e-11,1.0142252e-08,0.9999877,3.0692973e-09,0,0,0,0,1,0,"b""air force 1 ultra flyknit mid 'palm green'""",4.636169e-12,1.5611747e-10,7.231059e-16,7.920368e-10,8.1636035e-16,3.040896e-10,6.282768e-13,1.952983e-09,3.724408e-10,3.8587772e-14,1.3428013e-13,8.771702e-11,2.5362984e-14,7.011863e-11,2.8470404e-13,1.6683378e-10,2.4366444e-15,5.0447944e-11,1.520969e-13,4.4565053e-11,0.9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 ultra flyknit mid 'palm green'"""
1821,0.0579902,0.4397253,0.21622553,0.055193182,0.10269145,0.050450113,0.010109648,0.0066481624,0.0066526686,0.054313775,1,0,0,0,0,0,0,0,0,0,"b""air force 1 '07 lv8 'certified fresh - rattan'""",0.16318366,0.11578184,0.18677448,0.16757978,0.0409275,0.06419116,0.087614,0.059309885,0.05336263,0.06127514,1,0,0,0,0,0,0,0,0,0,"b""air force 1 '07 lv8 'certified fresh - rattan'""",6.582939e-14,2.9331806e-09,1.02320496e-13,7.264222e-13,1.0,1.5369234e-10,0,0,0,0,1,0,"b""air force 1 '07 lv8 'certified fresh - rattan'""",1.4542951e-13,1.9817314e-09,3.2816184e-11,2.7498062e-10,2.365692e-11,7.2461687e-13,2.5311359e-10,4.6229173e-10,2.9821756e-13,2.9430941e-15,2.4735781e-16,9.7355e-11,3.5820622e-12,8.012134e-14,1.1104617e-11,7.6772736e-08,7.988124e-12,1.0535279e-15,2.0117328e-12,3.519544e-14,0.9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 '07 lv8 'certified fresh - rattan'"""
1822,0.13541153,0.28236243,0.25128096,0.045328163,0.07962183,0.07637214,0.022114974,0.0037282733,0.018181534,0.08559826,0,0,0,0,0,0,1,0,0,0,"b""atmos x air max 1 premium 'elephant'""",0.051664904,0.18499853,0.07154798,0.040176783,0.057552572,0.18806784,0.072072536,0.06293132,0.043172505,0.22781512,0,0,0,0,0,0,0,0,1,0,"b""atmos x air max 1 premium 'elephant'""",8.253854e-14,5.1684324e-06,2.6648926e-21,2.8272742e-15,0.9999949,6.8772635e-12,0,0,0,0,1,0,"b""atmos x air max 1 premium 'elephant'""",4.337659e-12,0.9999995,5.6154235e-08,3.8156082e-07,4.4984194e-09,2.2905135e-12,1.6630718e-11,1.1108768e-08,5.4778567e-13,2.4126849e-13,6.0693245e-14,7.250422e-15,1.7788465e-11,6.0516906e-19,9.463967e-13,5.220064e-12,1.6922557e-15,3.2670342e-18,1.8905175e-10,6.6965064e-18,8.288796e-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""atmos x air max 1 premium 'elephant'"""
1823,0.13938393,0.21017973,0.31855243,0.033832606,0.048477337,0.13284248,0.011589599,0.021459408,0.018309545,0.065372884,0,0,0,1,0,0,0,0,0,0,"b""air force 1 07 premium 'black reflective'""",0.14856261,0.17915076,0.056887962,0.09568717,0.076995045,0.12134448,0.046186373,0.08608222,0.12632668,0.06277668,0,0,0,0,0,0,0,1,0,0,"b""air force 1 07 premium 'black reflective'""",5.5429872e-11,8.807564e-09,2.3067489e-14,5.4825245e-11,1.0,2.364723e-10,0,0,0,0,1,0,"b""air force 1 07 premium 'black reflective'""",1.5284577e-14,4.8187798e-11,4.035485e-14,8.731589e-12,1.713846e-10,3.0166828e-13,3.531924e-12,1.7260181e-11,1.404555e-14,4.1030924e-15,4.6090417e-15,3.2416376e-13,3.0019422e-12,3.1312548e-16,3.6756297e-12,6.1445495e-11,1.2979105e-12,3.342076e-15,1.1340086e-12,4.275958e-15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 07 premium 'black reflective'"""
1824,0.12028784,0.50637215,0.09285319,0.0714495,0.09195461,0.0532887,0.013503478,0.007701607,0.0069363127,0.03565262,0,1,0,0,0,0,0,0,0,0,"b""kith x forum low 'classics program - navy'""",0.29213884,0.11686065,0.21305563,0.16052496,0.021632263,0.019863142,0.047040217,0.03742677,0.029347947,0.06210959,0,0,1,0,0,0,0,0,0,0,"b""kith x forum low 'classics program - navy'""",1.0,9.817173e-09,3.7968413e-13,8.2140766e-16,2.5994165e-10,2.1630549e-13,1,0,0,0,0,0,"b""kith x forum low 'classics program - navy'""",9.8260196e-17,7.882108e-16,5.2324562e-15,1.0535308e-15,1.7709797e-14,6.5274916e-16,4.683755e-12,1.7736883e-14,3.716927e-11,9.450745e-17,4.1947743e-18,3.8039258e-13,7.1403543e-16,1.6953962e-15,9.41229e-17,4.2789998e-13,9.722756e-14,8.8095695e-17,5.070151e-17,1.3274787e-18,1.4395295e-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""kith x forum low 'classics program - navy'"""
1825,0.073204115,0.70231634,0.12930757,0.022005558,0.010088473,0.0058693485,0.0023143592,0.0034960818,0.00533129,0.04606684,0,1,0,0,0,0,0,0,0,0,"b""air max 90 'black turf orange'""",0.0346083,0.18455645,0.22800398,0.044337027,0.06117286,0.19728817,0.123742335,0.017930344,0.012927823,0.09543277,0,0,1,0,0,0,0,0,0,0,"b""air max 90 'black turf orange'""",1.459589e-21,3.458332e-17,3.451527e-23,1.6933245e-20,1.0,4.344704e-15,0,0,0,0,1,0,"b""air max 90 'black turf orange'""",1.5747639e-21,1.9806721e-22,1.0,3.820115e-21,8.992557e-25,2.382804e-22,5.5569464e-23,9.494052e-21,2.4059437e-20,7.0183965e-21,4.4162675e-22,2.3727224e-21,2.0990827e-23,4.9924944e-22,3.6166921e-19,7.437859e-20,1.6638959e-21,9.487768e-26,2.6568713e-19,4.975087e-24,3.926659e-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 90 'black turf orange'"""
1826,0.0930786,0.52589464,0.1520165,0.05035831,0.072276674,0.05229562,0.0057597873,0.0015568411,0.0044537866,0.04230925,0,0,1,0,0,0,0,0,0,0,"b""air force 1 '07 lv8 'overbranding'""",0.069903076,0.15247367,0.23936985,0.26956293,0.04181918,0.04215834,0.04441327,0.054565694,0.0523486,0.033385456,0,0,0,0,0,0,1,0,0,0,"b""air force 1 '07 lv8 'overbranding'""",5.321294e-23,1.7144352e-08,1.3595202e-22,3.2143088e-19,1.0,2.741183e-15,0,0,0,0,1,0,"b""air force 1 '07 lv8 'overbranding'""",1.0979587e-16,3.3135846e-17,1.0507809e-18,1.8349068e-18,3.1814457e-16,2.7411586e-22,6.8568646e-19,2.4211958e-16,4.363171e-19,1.6449394e-24,4.258099e-21,4.7185993e-18,9.8575074e-17,2.7775255e-21,1.309192e-16,1.6107662e-17,6.5332175e-21,6.7156537e-25,4.968389e-23,1.1234244e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 '07 lv8 'overbranding'"""
1827,0.13739645,0.55420375,0.12662058,0.038027436,0.061197057,0.039688196,0.0077658314,0.006132592,0.008482972,0.020485248,0,0,1,0,0,0,0,0,0,0,"b""pharrell x samba human race 'purple'""",0.2450914,0.093221374,0.23329218,0.17746367,0.02788075,0.04171505,0.04247765,0.023186453,0.04430141,0.071370065,0,0,0,0,0,1,0,0,0,0,"b""pharrell x samba human race 'purple'""",1.0,7.2380113e-10,2.4535446e-15,3.3522054e-16,1.3564312e-08,1.2190245e-11,1,0,0,0,0,0,"b""pharrell x samba human race 'purple'""",5.3273805e-14,1.2304658e-11,3.899456e-14,5.856962e-12,5.778694e-14,4.9658124e-15,1.8145217e-12,8.900627e-17,8.090818e-12,1.2524423e-15,5.1436005e-14,1.3929435e-11,5.438762e-15,1.742239e-18,1.05065e-12,7.999232e-11,1.2976239e-11,1.1235639e-15,3.892039e-12,2.0055086e-14,2.5577991e-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""pharrell x samba human race 'purple'"""
1828,0.11745237,0.091540225,0.22225314,0.06566236,0.06657017,0.14990298,0.0201544,0.080228396,0.0045931237,0.18164289,0,0,1,0,0,0,0,0,0,0,"b""dunk high sb 'rivals pack'""",0.09146623,0.07571168,0.017208813,0.10284649,0.07182968,0.11080032,0.107834,0.07372568,0.19365883,0.15491822,0,0,0,0,0,1,0,0,0,0,"b""dunk high sb 'rivals pack'""",9.000636e-08,5.8159177e-08,5.601406e-13,2.9862546e-11,0.9999999,3.1722507e-11,0,0,0,0,1,0,"b""dunk high sb 'rivals pack'""",4.1015434e-11,7.575277e-08,1.6638435e-09,3.0890155e-06,1.51023e-11,9.7703484e-11,2.3293395e-10,2.0900688e-07,4.7115005e-09,9.2592745e-10,5.4840066e-09,1.25756e-11,4.930749e-06,0.998912,5.4052034e-11,1.170342e-06,3.5418484e-08,2.1709807e-09,4.541942e-10,3.294741e-10,9.778954e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"b""dunk high sb 'rivals pack'"""
1829,0.0062215338,0.04155789,0.1015707,0.0417591,0.07264985,0.61962944,0.021067826,0.013456134,0.00395368,0.07813383,0,0,0,0,0,1,0,0,0,0,"b""paris saint-germain x air jordan 5 retro 'black' sample""",0.03990221,0.023485616,0.024648426,0.023565734,0.059122633,0.1806053,0.079333164,0.07556847,0.29660797,0.19716053,0,0,0,0,0,0,0,0,1,0,"b""paris saint-germain x air jordan 5 retro 'black' sample""",3.0290672e-09,1.0,2.4793267e-09,9.824394e-12,3.1349239e-09,1.8945016e-10,0,1,0,0,0,0,"b""paris saint-germain x air jordan 5 retro 'black' sample""",3.8517133e-14,4.5596095e-13,6.046621e-11,1.4169674e-13,3.7822325e-15,1.1604192e-12,3.18232e-12,3.4496185e-13,5.70405e-14,1.0,2.8728617e-14,1.5221232e-08,1.6514559e-11,1.6701212e-12,6.7162356e-13,2.721233e-14,1.8170639e-11,2.7248944e-15,4.7510993e-14,1.3545911e-13,5.769999e-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"b""paris saint-germain x air jordan 5 retro 'black' sample"""
1830,0.024055,0.1172723,0.13441686,0.020872002,0.18325473,0.44221827,0.028592413,0.02188761,0.003600009,0.023830904,0,1,0,0,0,0,0,0,0,0,"b""nba x air force 1 high '07 lv8 sport 'metallic gold'""",0.05442133,0.045433626,0.016853968,0.018282078,0.042197727,0.58709574,0.05545062,0.06585597,0.044649754,0.06975917,0,0,0,1,0,0,0,0,0,0,"b""nba x air force 1 high '07 lv8 sport 'metallic gold'""",7.864111e-17,7.500759e-12,4.587758e-16,3.946836e-15,1.0,6.791498e-12,0,0,0,0,1,0,"b""nba x air force 1 high '07 lv8 sport 'metallic gold'""",8.304389e-15,3.396409e-11,1.2442627e-11,8.097925e-14,3.6032222e-11,6.142105e-12,1.4569627e-15,1.0644032e-11,5.1143004e-13,9.81135e-13,9.207924e-13,3.0532032e-11,5.0658883e-11,2.4600404e-13,1.0297417e-09,7.994484e-12,1.00755316e-19,2.2912992e-13,3.059333e-12,1.9871914e-10,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""nba x air force 1 high '07 lv8 sport 'metallic gold'"""
1831,0.061472893,0.12608835,0.21024156,0.04165116,0.13280074,0.32355332,0.018579816,0.023653217,0.010943592,0.051015276,0,0,1,0,0,0,0,0,0,0,"b""air jordan 6 retro low 'chrome' 2002""",0.101137355,0.09246341,0.043463845,0.07364178,0.078818105,0.09702804,0.063359454,0.07140155,0.27212235,0.106564075,0,0,0,0,0,0,1,0,0,0,"b""air jordan 6 retro low 'chrome' 2002""",2.6131524e-08,0.9999597,6.085337e-13,2.5728383e-07,3.9895698e-05,7.84007e-08,0,1,0,0,0,0,"b""air jordan 6 retro low 'chrome' 2002""",2.7540853e-10,3.663685e-10,2.7803713e-09,3.3336374e-07,2.1318364e-08,1.8306466e-11,5.2191834e-10,6.3212764e-09,4.1318608e-11,1.5243791e-10,0.9999987,6.644161e-13,5.442248e-07,4.263172e-13,3.6057763e-09,3.22668e-07,3.274256e-11,1.7990264e-12,1.3176549e-09,9.6552995e-11,7.694255e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"b""air jordan 6 retro low 'chrome' 2002"""
1832,0.281174,0.26961774,0.07874725,0.09034829,0.100679025,0.06403013,0.034172222,0.019813063,0.0073829982,0.054035373,0,1,0,0,0,0,0,0,0,0,"b""forum mid refined 'blue tint'""",0.22163807,0.11163939,0.050482072,0.16009359,0.035451833,0.1270017,0.09015408,0.07128152,0.058309037,0.07394873,0,1,0,0,0,0,0,0,0,0,"b""forum mid refined 'blue tint'""",0.99867946,1.4641639e-09,1.23129e-11,7.163296e-12,0.0013205111,2.0806565e-10,1,0,0,0,0,0,"b""forum mid refined 'blue tint'""",7.070911e-13,4.3753744e-11,4.241544e-12,2.5645134e-11,9.54064e-13,2.3245848e-13,8.424366e-10,1.1417407e-11,3.7443536e-07,4.063468e-14,9.8042946e-14,6.6773307e-09,1.5419343e-13,5.829189e-09,2.283409e-11,1.3748395e-09,2.7632358e-11,5.0169127e-12,1.0888904e-14,4.0983203e-10,1.1010106e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""forum mid refined 'blue tint'"""
1833,0.095453985,0.14555304,0.28446215,0.03758706,0.07813649,0.12408977,0.019972865,0.04460106,0.009752572,0.16039093,0,0,0,1,0,0,0,0,0,0,"b""air force 1 cmft mowabb 'barkroot brown'""",0.0576896,0.049127337,0.024794014,0.032875188,0.025546128,0.3113625,0.06372908,0.057065774,0.23199871,0.14581172,0,0,0,0,0,0,1,0,0,0,"b""air force 1 cmft mowabb 'barkroot brown'""",1.7347777e-10,4.3666946e-09,1.4307637e-12,4.1762305e-13,1.0,4.023737e-10,0,0,0,0,1,0,"b""air force 1 cmft mowabb 'barkroot brown'""",2.4296017e-12,2.8688172e-08,7.919005e-11,2.3683826e-11,9.655589e-10,3.5257872e-10,8.274322e-12,4.211942e-09,1.919046e-07,2.2917857e-12,4.749677e-12,1.20421e-07,5.3819223e-11,3.2815303e-11,2.4635214e-09,1.95784e-08,7.441127e-13,5.990506e-11,2.0380306e-09,2.9432408e-13,0.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 cmft mowabb 'barkroot brown'"""
